instant,season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,dy,pred
13356,3,16,0,0,0,1,0.86,0.41,0.2239,15,375.38784942671475
13357,3,17,0,0,0,1,0.8,0.59,0.4925,15,362.29173364024217
13358,3,18,0,0,0,3,0.72,0.79,0.3582,15,270.99678077265736
13359,3,19,0,0,0,1,0.72,0.84,0.2239,15,271.6762148161348
13360,3,20,0,0,0,1,0.72,0.79,0.2537,15,219.40866845018292
13361,3,21,0,0,0,1,0.72,0.79,0.0896,15,173.95714406826264
13362,3,22,0,0,0,1,0.72,0.74,0.1045,15,130.6416991046878
13363,3,23,0,0,0,1,0.72,0.79,0.1343,15,78.84327882221137
13364,3,0,0,1,1,3,0.72,0.79,0.1045,16,32.90124063806884
13365,3,1,0,1,1,2,0.7,0.74,0.194,16,15.404388125244461
13366,3,2,0,1,1,1,0.7,0.74,0.1045,16,8.114604070520018
13367,3,3,0,1,1,1,0.68,0.79,0.0896,16,5.484841897324083
13368,3,4,0,1,1,1,0.68,0.79,0.1045,16,5.612138540377711
13369,3,5,0,1,1,1,0.66,0.78,0.1045,16,24.751084418499907
13370,3,6,0,1,1,1,0.68,0.79,0.1343,16,111.05745304249588
13371,3,7,0,1,1,1,0.72,0.7,0.0896,16,306.34867912914194
13372,3,8,0,1,1,1,0.74,0.66,0.1045,16,418.29143872845873
13373,3,9,0,1,1,1,0.76,0.62,0.1642,16,209.1441606469788
13374,3,10,0,1,1,1,0.8,0.59,0.0,16,146.17500500640716
13375,3,11,0,1,1,1,0.84,0.53,0.2239,16,147.95652770593136
13376,3,12,0,1,1,1,0.84,0.49,0.1343,16,183.49295086752792
13377,3,13,0,1,1,1,0.84,0.49,0.2836,16,183.51304980282686
13378,3,14,0,1,1,1,0.88,0.42,0.1045,16,183.45476035600538
13379,3,15,0,1,1,1,0.86,0.47,0.2537,16,183.51304980282686
13380,3,16,0,1,1,3,0.76,0.66,0.5821,16,247.73403415393008
13381,3,17,0,1,1,3,0.76,0.66,0.5821,16,521.1684765310607
13382,3,18,0,1,1,1,0.84,0.53,0.0,16,535.7882997743957
13383,3,19,0,1,1,1,0.8,0.63,0.1343,16,386.1417432838062
13384,3,20,0,1,1,1,0.8,0.59,0.1343,16,285.27182341008916
13385,3,21,0,1,1,1,0.76,0.66,0.1343,16,203.57147898863573
13386,3,22,0,1,1,1,0.76,0.62,0.0896,16,139.90132589160524
13387,3,23,0,1,1,1,0.74,0.74,0.0896,16,77.59581105033534
13388,3,0,0,2,1,1,0.72,0.84,0.1045,17,32.68693840012437
13389,3,1,0,2,1,1,0.74,0.7,0.0,17,15.902372821299418
13390,3,2,0,2,1,1,0.72,0.7,0.0896,17,8.145120651009796
13391,3,3,0,2,1,1,0.72,0.66,0.0,17,5.436738223707386
13392,3,4,0,2,1,1,0.72,0.62,0.0,17,5.551908764763904
13393,3,5,0,2,1,1,0.68,0.74,0.0896,17,25.132450660979423
13394,3,6,0,2,1,1,0.72,0.66,0.1045,17,113.18268188084326
13395,3,7,0,2,1,2,0.74,0.7,0.0,17,298.01635480159223
13396,3,8,0,2,1,2,0.8,0.55,0.0,17,434.2881493424591
13397,3,9,0,2,1,2,0.82,0.49,0.2239,17,208.07274367720186
13398,3,10,0,2,1,2,0.84,0.49,0.194,17,146.42610601055048
13399,3,11,0,2,1,2,0.86,0.47,0.0,17,148.29935808330538
13400,3,12,0,2,1,2,0.9,0.35,0.0,17,183.27040142527315
13401,3,13,0,2,1,1,0.92,0.31,0.194,17,183.27040142527315
13402,3,14,0,2,1,1,0.94,0.29,0.2537,17,183.3888053211305
13403,3,15,0,2,1,1,0.92,0.31,0.1642,17,183.27040142527315
13404,3,16,0,2,1,1,0.92,0.29,0.1642,17,294.00936834941143
13405,3,17,0,2,1,1,0.92,0.29,0.0,17,521.2622437876097
13406,3,18,0,2,1,1,0.9,0.33,0.194,17,518.9605582437341
13407,3,19,0,2,1,1,0.88,0.35,0.2537,17,387.28050029889164
13408,3,20,0,2,1,1,0.86,0.34,0.1642,17,292.1923431754135
13409,3,21,0,2,1,1,0.82,0.52,0.1343,17,224.71888401108308
13410,3,22,0,2,1,1,0.8,0.55,0.2239,17,162.37682972316065
13411,3,23,0,2,1,1,0.78,0.59,0.194,17,80.94954038348537
13412,3,0,0,3,1,1,0.76,0.66,0.1642,18,39.02575219561875
13413,3,1,0,3,1,1,0.76,0.66,0.1045,18,16.098263494519657
13414,3,2,0,3,1,1,0.74,0.66,0.1343,18,8.259521334647989
13415,3,3,0,3,1,1,0.74,0.66,0.1343,18,5.456655047710376
13416,3,4,0,3,1,1,0.72,0.7,0.1343,18,5.565243017776941
13417,3,5,0,3,1,1,0.72,0.7,0.1642,18,25.13182966714189
13418,3,6,0,3,1,1,0.72,0.7,0.1642,18,114.13005409770935
13419,3,7,0,3,1,1,0.74,0.66,0.1642,18,311.76553953545886
13420,3,8,0,3,1,1,0.78,0.62,0.1045,18,435.18958148690893
13421,3,9,0,3,1,1,0.82,0.56,0.0,18,208.5527942957171
13422,3,10,0,3,1,1,0.9,0.42,0.194,18,146.60004038591546
13423,3,11,0,3,1,1,0.9,0.42,0.0,18,148.42605271205318
13424,3,12,0,3,1,1,0.92,0.37,0.1343,18,183.437492900574
13425,3,13,0,3,1,1,0.94,0.33,0.0,18,183.27040142527315
13426,3,14,0,3,1,1,0.94,0.38,0.3284,18,183.48889516920624
13427,3,15,0,3,1,3,0.92,0.35,0.3582,18,161.29132410540294
13428,3,16,0,3,1,1,0.74,0.66,0.2537,18,298.2589914723284
13429,3,17,0,3,1,1,0.74,0.7,0.2537,18,542.7140838588631
13430,3,18,0,3,1,2,0.76,0.62,0.1343,18,530.3667856286312
13431,3,19,0,3,1,2,0.76,0.62,0.1045,18,385.74751462431595
13432,3,20,0,3,1,1,0.74,0.62,0.0896,18,292.90277641337724
13433,3,21,0,3,1,1,0.76,0.62,0.0,18,223.83859462079292
13434,3,22,0,3,1,1,0.76,0.58,0.0896,18,171.92485177151096
13435,3,23,0,3,1,1,0.76,0.58,0.0896,18,97.82821549020396
13436,3,0,0,4,1,1,0.74,0.66,0.0896,19,46.10890210440436
13437,3,1,0,4,1,1,0.74,0.66,0.0896,19,19.131390979545632
13438,3,2,0,4,1,1,0.72,0.7,0.194,19,8.41411016789385
13439,3,3,0,4,1,1,0.72,0.7,0.1045,19,5.745246492039361
13440,3,4,0,4,1,1,0.72,0.7,0.1045,19,5.83217272729076
13441,3,5,0,4,1,2,0.72,0.7,0.1045,19,21.646278201530073
13442,3,6,0,4,1,1,0.72,0.66,0.1343,19,112.72996205751812
13443,3,7,0,4,1,1,0.74,0.58,0.2836,19,312.74938845816746
13444,3,8,0,4,1,1,0.76,0.58,0.2537,19,435.24782497337867
13445,3,9,0,4,1,2,0.76,0.58,0.2836,19,209.28831533117014
13446,3,10,0,4,1,1,0.76,0.58,0.194,19,146.47640924339132
13447,3,11,0,4,1,1,0.8,0.55,0.1045,19,148.0719755414736
13448,3,12,0,4,1,1,0.84,0.49,0.2836,19,183.51304980282686
13449,3,13,0,4,1,1,0.84,0.47,0.1343,19,183.49295086752792
13450,3,14,0,4,1,1,0.86,0.44,0.0896,19,183.45476035600538
13451,3,15,0,4,1,1,0.84,0.47,0.0896,19,183.49295086752792
13452,3,16,0,4,1,1,0.84,0.47,0.0896,19,292.3633257584851
13453,3,17,0,4,1,1,0.86,0.41,0.0,19,535.4758161881662
13454,3,18,0,4,1,1,0.86,0.41,0.194,19,534.9127185427582
13455,3,19,0,4,1,1,0.84,0.44,0.2537,19,388.5890359697031
13456,3,20,0,4,1,1,0.82,0.49,0.1642,19,289.77755851748265
13457,3,21,0,4,1,3,0.66,0.89,0.2537,19,107.78150664416627
13458,3,22,0,4,1,3,0.66,0.89,0.2537,19,96.24388938401374
13459,3,23,0,4,1,3,0.66,0.89,0.2239,19,47.61215017952477
13460,3,0,0,5,1,3,0.66,0.89,0.0896,20,35.18105010844972
13461,3,1,0,5,1,1,0.66,0.89,0.1343,20,25.13339353130102
13462,3,2,0,5,1,2,0.66,0.89,0.0896,20,15.748180781443093
13463,3,3,0,5,1,2,0.66,0.89,0.1045,20,6.618098478871065
13464,3,4,0,5,1,2,0.66,0.89,0.1642,20,6.437165698271279
13465,3,5,0,5,1,2,0.66,0.89,0.1343,20,22.423471783629605
13466,3,6,0,5,1,2,0.66,0.89,0.1642,20,101.9932595668941
13467,3,7,0,5,1,2,0.66,0.89,0.194,20,294.74365690304427
13468,3,8,0,5,1,2,0.68,0.83,0.1642,20,428.3482781443692
13469,3,9,0,5,1,2,0.7,0.79,0.1343,20,216.82733622892138
13470,3,10,0,5,1,2,0.7,0.79,0.1642,20,192.85777460324107
13471,3,11,0,5,1,3,0.72,0.74,0.194,20,149.91028710236645
13472,3,12,0,5,1,3,0.68,0.83,0.1642,20,99.19613049447193
13473,3,13,0,5,1,3,0.68,0.83,0.1045,20,85.30525357322273
13474,3,14,0,5,1,3,0.7,0.84,0.1642,20,99.0223412626562
13475,3,15,0,5,1,2,0.7,0.84,0.2985,20,224.35457903247357
13476,3,16,0,5,1,2,0.68,0.83,0.3284,20,273.94235049182976
13477,3,17,0,5,1,2,0.66,0.89,0.4179,20,297.41280029187243
13478,3,18,0,5,1,2,0.66,0.78,0.3284,20,517.7069176869793
13479,3,19,0,5,1,2,0.64,0.83,0.2836,20,302.9512279415548
13480,3,20,0,5,1,3,0.64,0.83,0.3881,20,109.3262395035762
13481,3,21,0,5,1,3,0.62,0.83,0.3284,20,156.97293755206874
13482,3,22,0,5,1,2,0.62,0.83,0.194,20,167.2680217278997
13483,3,23,0,5,1,2,0.62,0.83,0.2836,20,130.66302122322938
13484,3,0,0,6,0,3,0.62,0.83,0.2836,21,88.28917446472997
13485,3,1,0,6,0,2,0.62,0.83,0.2537,21,76.92873435403568
13486,3,2,0,6,0,3,0.6,0.88,0.2836,21,62.28844139057916
13487,3,3,0,6,0,3,0.6,0.88,0.2537,21,33.2437708920489
13488,3,4,0,6,0,3,0.58,0.88,0.2836,21,6.634903554321497
13489,3,5,0,6,0,3,0.58,0.88,0.2537,21,6.576616010655606
13490,3,6,0,6,0,3,0.58,0.88,0.2537,21,19.0233613726833
13491,3,7,0,6,0,2,0.58,0.88,0.2537,21,44.79759402082509
13492,3,8,0,6,0,2,0.58,0.83,0.2537,21,130.14474972347105
13493,3,9,0,6,0,2,0.58,0.83,0.194,21,207.78374528548002
13494,3,10,0,6,0,3,0.58,0.88,0.2537,21,185.63640230478214
13495,3,11,0,6,0,2,0.6,0.83,0.2537,21,245.82410083926413
13496,3,12,0,6,0,3,0.6,0.83,0.2239,21,204.8281838121065
13497,3,13,0,6,0,3,0.6,0.83,0.1642,21,306.4615128568887
13498,3,14,0,6,0,2,0.6,0.88,0.2537,21,228.35067552806225
13499,3,15,0,6,0,3,0.6,0.88,0.2537,21,185.29415737915255
13500,3,16,0,6,0,3,0.6,0.88,0.194,21,192.96794924157936
13501,3,17,0,6,0,3,0.6,0.88,0.1642,21,231.0004989812985
13502,3,18,0,6,0,2,0.6,0.88,0.194,21,245.96840174912788
13503,3,19,0,6,0,2,0.6,0.88,0.1642,21,275.67113597208333
13504,3,20,0,6,0,3,0.6,0.88,0.1642,21,131.18751409449217
13505,3,21,0,6,0,2,0.6,0.88,0.1642,21,146.53132266532228
13506,3,22,0,6,0,2,0.6,0.88,0.1045,21,149.18223723891765
13507,3,23,0,6,0,2,0.6,0.88,0.0,21,137.18114502085453
13508,3,0,0,0,0,2,0.6,0.88,0.1045,22,121.60654760654904
13509,3,1,0,0,0,2,0.6,0.88,0.1642,22,85.24578039524904
13510,3,2,0,0,0,2,0.6,0.88,0.1045,22,70.44019558299667
13511,3,3,0,0,0,2,0.6,0.88,0.1045,22,35.26487805064173
13512,3,4,0,0,0,1,0.6,0.88,0.0,22,9.36980211544698
13513,3,5,0,0,0,1,0.6,0.88,0.0,22,9.490185470136355
13514,3,6,0,0,0,2,0.62,0.83,0.0896,22,17.738900042534173
13515,3,7,0,0,0,2,0.62,0.83,0.0,22,39.525447025135556
13516,3,8,0,0,0,2,0.64,0.78,0.0,22,95.60209315601585
13517,3,9,0,0,0,2,0.66,0.69,0.0,22,185.32773587193495
13518,3,10,0,0,0,2,0.66,0.74,0.0,22,310.80526163544477
13519,3,11,0,0,0,2,0.66,0.74,0.0,22,340.45580992541585
13520,3,12,0,0,0,2,0.7,0.7,0.1045,22,370.28517609107104
13521,3,13,0,0,0,2,0.7,0.65,0.0896,22,370.79829590713723
13522,3,14,0,0,0,1,0.72,0.66,0.1045,22,370.6863862499539
13523,3,15,0,0,0,1,0.72,0.66,0.1045,22,370.6863862499539
13524,3,16,0,0,0,1,0.74,0.66,0.1045,22,393.77612627389254
13525,3,17,0,0,0,1,0.74,0.66,0.2239,22,358.1460215000696
13526,3,18,0,0,0,1,0.74,0.66,0.1642,22,355.67348870601995
13527,3,19,0,0,0,1,0.72,0.7,0.1642,22,316.121260100693
13528,3,20,0,0,0,1,0.7,0.74,0.1642,22,249.16274457520706
13529,3,21,0,0,0,1,0.7,0.79,0.1045,22,176.44822451250926
13530,3,22,0,0,0,1,0.7,0.74,0.194,22,130.4438434357193
13531,3,23,0,0,0,1,0.68,0.79,0.1642,22,79.44463655239015
13532,3,0,0,1,1,1,0.66,0.89,0.0896,23,31.33064836195135
13533,3,1,0,1,1,1,0.66,0.89,0.194,23,15.421291845957478
13534,3,2,0,1,1,2,0.66,0.94,0.0896,23,7.573415809081953
13535,3,3,0,1,1,2,0.66,0.94,0.0896,23,5.370775140226559
13536,3,4,0,1,1,2,0.66,0.94,0.1343,23,5.492330234439535
13537,3,5,0,1,1,2,0.66,0.94,0.1343,23,21.541088092185575
13538,3,6,0,1,1,2,0.68,0.89,0.0896,23,109.28517528497348
13539,3,7,0,1,1,1,0.7,0.84,0.1343,23,304.78419680201785
13540,3,8,0,1,1,1,0.72,0.79,0.1045,23,413.60000202957673
13541,3,9,0,1,1,2,0.74,0.74,0.1343,23,209.50672483154756
13542,3,10,0,1,1,2,0.78,0.62,0.0,23,146.1454450679681
13543,3,11,0,1,1,2,0.8,0.52,0.1642,23,147.99378729084157
13544,3,12,0,1,1,2,0.8,0.52,0.1642,23,183.5516980780438
13545,3,13,0,1,1,2,0.8,0.52,0.1045,23,183.5516980780438
13546,3,14,0,1,1,2,0.78,0.59,0.1642,23,183.6466790716492
13547,3,15,0,1,1,1,0.8,0.55,0.194,23,183.5516980780438
13548,3,16,0,1,1,1,0.82,0.52,0.1343,23,297.7601733731478
13549,3,17,0,1,1,1,0.82,0.52,0.1343,23,536.314454702102
13550,3,18,0,1,1,1,0.82,0.46,0.1045,23,536.07576450573
13551,3,19,0,1,1,1,0.8,0.52,0.2537,23,388.81283660390693
13552,3,20,0,1,1,1,0.76,0.62,0.1642,23,283.0475851036028
13553,3,21,0,1,1,1,0.76,0.62,0.194,23,204.1763885521331
13554,3,22,0,1,1,1,0.74,0.62,0.194,23,139.94932949939397
13555,3,23,0,1,1,1,0.72,0.66,0.1642,23,78.39858923394458
13556,3,0,0,2,1,1,0.7,0.74,0.1343,24,35.22667314536077
13557,3,1,0,2,1,1,0.68,0.79,0.1642,24,15.977475857637652
13558,3,2,0,2,1,1,0.66,0.83,0.1642,24,7.935784310291418
13559,3,3,0,2,1,1,0.66,0.83,0.1642,24,5.527786411907918
13560,3,4,0,2,1,1,0.66,0.83,0.0896,24,5.651477099042378
13561,3,5,0,2,1,1,0.66,0.83,0.1045,24,24.772250015630323
13562,3,6,0,2,1,1,0.66,0.83,0.1343,24,110.73700883669586
13563,3,7,0,2,1,1,0.7,0.74,0.1642,24,311.9198801480243
13564,3,8,0,2,1,1,0.74,0.7,0.194,24,434.1088743301128
13565,3,9,0,2,1,1,0.84,0.53,0.0,24,208.39422483022767
13566,3,10,0,2,1,1,0.82,0.56,0.2985,24,146.14596128478956
13567,3,11,0,2,1,2,0.84,0.53,0.3284,24,147.92058478134518
13568,3,12,0,2,1,2,0.82,0.56,0.2239,24,183.4794469362788
13569,3,13,0,2,1,2,0.84,0.53,0.2985,24,183.50419890188076
13570,3,14,0,2,1,2,0.84,0.53,0.2239,24,183.48409996658185
13571,3,15,0,2,1,1,0.82,0.49,0.2985,24,183.55720859070564
13572,3,16,0,2,1,1,0.8,0.55,0.2985,24,294.1357363156032
13573,3,17,0,2,1,1,0.8,0.52,0.3284,24,535.8976544329648
13574,3,18,0,2,1,1,0.76,0.62,0.3284,24,538.8465483729134
13575,3,19,0,2,1,1,0.76,0.62,0.1642,24,387.0935169081489
13576,3,20,0,2,1,1,0.74,0.66,0.1642,24,292.80798264748734
13577,3,21,0,2,1,1,0.74,0.66,0.2239,24,223.3410333156104
13578,3,22,0,2,1,1,0.74,0.66,0.2537,24,155.56906841663633
13579,3,23,0,2,1,1,0.74,0.58,0.3284,24,79.45174696929517
13580,3,0,0,3,1,1,0.72,0.58,0.2985,25,36.96691876512226
13581,3,1,0,3,1,1,0.7,0.58,0.194,25,16.612266321594074
13582,3,2,0,3,1,1,0.68,0.61,0.2239,25,8.391771026933437
13583,3,3,0,3,1,1,0.66,0.65,0.2239,25,5.5268979602862975
13584,3,4,0,3,1,1,0.64,0.65,0.2239,25,5.653039978525905
13585,3,5,0,3,1,1,0.64,0.65,0.1642,25,25.426257318559582
13586,3,6,0,3,1,1,0.64,0.65,0.194,25,112.9643322506722
13587,3,7,0,3,1,1,0.66,0.5,0.3284,25,312.8588843942356
13588,3,8,0,3,1,1,0.7,0.42,0.2537,25,444.01343576820904
13589,3,9,0,3,1,1,0.72,0.37,0.2985,25,217.77003912838876
13590,3,10,0,3,1,1,0.74,0.37,0.0,25,147.9568910089551
13591,3,11,0,3,1,1,0.76,0.33,0.0,25,150.3350343124316
13592,3,12,0,3,1,1,0.76,0.33,0.0,25,184.3339050527286
13593,3,13,0,3,1,1,0.78,0.31,0.1642,25,184.04996974089673
13594,3,14,0,3,1,1,0.8,0.29,0.1343,25,183.8724515870217
13595,3,15,0,3,1,1,0.78,0.31,0.0896,25,184.09574863165304
13596,3,16,0,3,1,1,0.8,0.29,0.1642,25,301.7787793837118
13597,3,17,0,3,1,1,0.8,0.31,0.0,25,538.8299019950765
13598,3,18,0,3,1,1,0.8,0.27,0.1343,25,541.6506747507505
13599,3,19,0,3,1,1,0.76,0.33,0.1343,25,390.9157674990336
13600,3,20,0,3,1,1,0.74,0.4,0.1642,25,298.6029103967672
13601,3,21,0,3,1,1,0.72,0.45,0.1343,25,225.01165216322664
13602,3,22,0,3,1,1,0.7,0.58,0.1343,25,172.13063471816685
13603,3,23,0,3,1,1,0.68,0.57,0.2985,25,94.3406109997437
13604,3,0,0,4,1,1,0.66,0.65,0.194,26,46.206037492757794
13605,3,1,0,4,1,1,0.66,0.65,0.2239,26,20.01561768187641
13606,3,2,0,4,1,1,0.66,0.69,0.2537,26,8.768405397173424
13607,3,3,0,4,1,1,0.66,0.69,0.2239,26,5.799141529579867
13608,3,4,0,4,1,1,0.66,0.74,0.194,26,5.910017293722133
13609,3,5,0,4,1,1,0.66,0.74,0.194,26,25.13490888306055
13610,3,6,0,4,1,1,0.66,0.78,0.2537,26,109.43700845307863
13611,3,7,0,4,1,1,0.7,0.74,0.2537,26,312.09146393221346
13612,3,8,0,4,1,2,0.7,0.74,0.2537,26,434.43224233205433
13613,3,9,0,4,1,2,0.72,0.7,0.1343,26,209.66770149436462
13614,3,10,0,4,1,1,0.74,0.7,0.2239,26,146.32144709405335
13615,3,11,0,4,1,1,0.8,0.66,0.2239,26,147.91399188243628
13616,3,12,0,4,1,1,0.84,0.56,0.2537,26,183.49954587157774
13617,3,13,0,4,1,1,0.86,0.53,0.2985,26,183.50419890188076
13618,3,14,0,4,1,1,0.9,0.47,0.2537,26,183.51304980282686
13619,3,15,0,4,1,1,0.92,0.42,0.2985,26,183.4748592913043
13620,3,16,0,4,1,1,0.94,0.38,0.3881,26,288.10558109245085
13621,3,17,0,4,1,1,0.9,0.45,0.4179,26,518.5072347499537
13622,3,18,0,4,1,1,0.92,0.4,0.3582,26,518.3917442477389
13623,3,19,0,4,1,1,0.9,0.45,0.3284,26,383.5216585713332
13624,3,20,0,4,1,1,0.86,0.5,0.2537,26,287.933937088701
13625,3,21,0,4,1,1,0.8,0.49,0.6119,26,170.5579032155528
13626,3,22,0,4,1,1,0.8,0.49,0.6119,26,171.4533179426643
13627,3,23,0,4,1,1,0.72,0.7,0.1343,26,111.47178785667698
13628,3,0,0,5,1,1,0.72,0.7,0.0,27,68.57562169377205
13629,3,1,0,5,1,1,0.72,0.7,0.1045,27,29.141543049960703
13630,3,2,0,5,1,1,0.7,0.79,0.1343,27,16.879133988456157
13631,3,3,0,5,1,1,0.7,0.74,0.1642,27,7.350669764474463
13632,3,4,0,5,1,1,0.7,0.79,0.0,27,7.527682690936832
13633,3,5,0,5,1,1,0.7,0.84,0.0,27,24.822411407553663
13634,3,6,0,5,1,1,0.7,0.79,0.0,27,99.96253793680938
13635,3,7,0,5,1,1,0.72,0.7,0.194,27,303.3637244581903
13636,3,8,0,5,1,1,0.76,0.66,0.0896,27,435.3729376415076
13637,3,9,0,5,1,1,0.82,0.49,0.2836,27,214.19645761932614
13638,3,10,0,5,1,1,0.84,0.47,0.0,27,194.08186399866798
13639,3,11,0,5,1,1,0.84,0.47,0.3284,27,195.02486147998448
13640,3,12,0,5,1,1,0.84,0.49,0.3582,27,220.85591521563592
13641,3,13,0,5,1,1,0.84,0.47,0.2836,27,223.21343845805077
13642,3,14,0,5,1,1,0.86,0.47,0.2985,27,216.11274419447884
13643,3,15,0,5,1,1,0.86,0.41,0.2239,27,218.0830522191071
13644,3,16,0,5,1,1,0.84,0.47,0.2239,27,341.4130388775933
13645,3,17,0,5,1,1,0.86,0.41,0.2836,27,531.3123479046227
13646,3,18,0,5,1,1,0.82,0.46,0.1642,27,531.9036861692712
13647,3,19,0,5,1,1,0.82,0.52,0.194,27,381.88892159193387
13648,3,20,0,5,1,1,0.78,0.59,0.1045,27,274.5755281405462
13649,3,21,0,5,1,1,0.78,0.59,0.1045,27,221.34955596213655
13650,3,22,0,5,1,1,0.78,0.59,0.1343,27,177.49895720468194
13651,3,23,0,5,1,1,0.76,0.66,0.0,27,142.9405700366216
13652,3,0,0,6,0,1,0.74,0.62,0.1343,28,115.92447025431032
13653,3,1,0,6,0,1,0.72,0.7,0.0896,28,80.82955836417855
13654,3,2,0,6,0,1,0.72,0.7,0.0,28,60.902371549332756
13655,3,3,0,6,0,1,0.72,0.7,0.0,28,35.08092088651195
13656,3,4,0,6,0,1,0.7,0.79,0.194,28,8.812371281477981
13657,3,5,0,6,0,1,0.68,0.79,0.1642,28,9.439268591235633
13658,3,6,0,6,0,1,0.7,0.7,0.1045,28,26.037641975667785
13659,3,7,0,6,0,1,0.72,0.7,0.1343,28,50.72239573387988
13660,3,8,0,6,0,1,0.74,0.66,0.1642,28,124.77608873754195
13661,3,9,0,6,0,1,0.78,0.59,0.1045,28,188.30173198971508
13662,3,10,0,6,0,1,0.82,0.52,0.2239,28,296.7116583058492
13663,3,11,0,6,0,1,0.84,0.39,0.2239,28,329.14502593591243
13664,3,12,0,6,0,1,0.84,0.41,0.2239,28,365.29069080786473
13665,3,13,0,6,0,1,0.86,0.41,0.2836,28,348.15047094814093
13666,3,14,0,6,0,1,0.86,0.39,0.2537,28,348.15047094814093
13667,3,15,0,6,0,1,0.88,0.32,0.2836,28,348.2919338023357
13668,3,16,0,6,0,1,0.86,0.39,0.2239,28,371.5061645571217
13669,3,17,0,6,0,1,0.82,0.46,0.194,28,364.7099041650784
13670,3,18,0,6,0,1,0.82,0.43,0.2836,28,362.65618492810466
13671,3,19,0,6,0,1,0.68,0.83,0.0,28,290.9569829055847
13672,3,20,0,6,0,1,0.66,0.83,0.2239,28,223.46834539793286
13673,3,21,0,6,0,1,0.66,0.78,0.0896,28,219.90428542305247
13674,3,22,0,6,0,1,0.66,0.78,0.0896,28,178.04440798587837
13675,3,23,0,6,0,1,0.66,0.83,0.0896,28,145.0182324068832
13676,3,0,0,0,0,1,0.66,0.89,0.1343,29,113.09179973392831
13677,3,1,0,0,0,1,0.66,0.83,0.1045,29,84.39159726360369
13678,3,2,0,0,0,1,0.66,0.74,0.1343,29,70.81543426303566
13679,3,3,0,0,0,1,0.66,0.69,0.2239,29,38.593090555180346
13680,3,4,0,0,0,1,0.64,0.69,0.194,29,9.713234937359108
13681,3,5,0,0,0,1,0.62,0.78,0.194,29,9.29901303845549
13682,3,6,0,0,0,1,0.64,0.73,0.1642,29,18.53980466971611
13683,3,7,0,0,0,1,0.66,0.69,0.2537,29,40.7133818128066
13684,3,8,0,0,0,1,0.7,0.65,0.2239,29,99.40083588349152
13685,3,9,0,0,0,1,0.72,0.62,0.2537,29,169.55055658692572
13686,3,10,0,0,0,1,0.74,0.62,0.0,29,307.5825265287211
13687,3,11,0,0,0,1,0.76,0.55,0.2239,29,330.71082932470387
13688,3,12,0,0,0,1,0.76,0.55,0.3284,29,366.641956852763
13689,3,13,0,0,0,1,0.8,0.49,0.2239,29,366.0929764224202
13690,3,14,0,0,0,1,0.8,0.46,0.194,29,366.1727279452762
13691,3,15,0,0,0,1,0.8,0.43,0.1343,29,366.1947624715934
13692,3,16,0,0,0,1,0.8,0.43,0.1343,29,385.61621233441446
13693,3,17,0,0,0,1,0.82,0.41,0.1642,29,362.90496404869623
13694,3,18,0,0,0,1,0.8,0.41,0.2985,29,361.6593011916793
13695,3,19,0,0,0,1,0.76,0.55,0.1642,29,323.29821251485873
13696,3,20,0,0,0,1,0.74,0.66,0.1045,29,249.87922822726597
13697,3,21,0,0,0,1,0.72,0.7,0.1343,29,185.2251393273577
13698,3,22,0,0,0,1,0.7,0.7,0.1045,29,128.19942635531294
13699,3,23,0,0,0,1,0.7,0.7,0.0,29,77.68459381796455
13700,3,0,0,1,1,1,0.7,0.74,0.0896,30,35.06647795479411
13701,3,1,0,1,1,1,0.7,0.74,0.0,30,17.629063969485895
13702,3,2,0,1,1,1,0.68,0.74,0.0,30,8.45642008682238
13703,3,3,0,1,1,1,0.66,0.83,0.0,30,5.539051052997448
13704,3,4,0,1,1,1,0.66,0.83,0.0,30,5.660210544037767
13705,3,5,0,1,1,1,0.66,0.83,0.1045,30,24.564095086973534
13706,3,6,0,1,1,1,0.66,0.83,0.1642,30,109.20043419319524
13707,3,7,0,1,1,1,0.7,0.79,0.0896,30,304.7672771631324
13708,3,8,0,1,1,2,0.72,0.74,0.1045,30,423.43599294286673
13709,3,9,0,1,1,2,0.74,0.7,0.0,30,209.96658424222306
13710,3,10,0,1,1,2,0.74,0.66,0.2239,30,146.27062174664715
13711,3,11,0,1,1,2,0.78,0.55,0.1343,30,148.16570829108593
13712,3,12,0,1,1,2,0.76,0.58,0.1045,30,183.73395480732907
13713,3,13,0,1,1,1,0.8,0.49,0.1642,30,183.5605489789899
13714,3,14,0,1,1,1,0.8,0.49,0.2239,30,183.5605489789899
13715,3,15,0,1,1,1,0.8,0.49,0.2537,30,183.58064791428882
13716,3,16,0,1,1,1,0.8,0.49,0.2836,30,293.9685072615491
13717,3,17,0,1,1,1,0.76,0.55,0.3284,30,539.1415414051954
13718,3,18,0,1,1,1,0.76,0.58,0.4179,30,538.8465483729134
13719,3,19,0,1,1,1,0.82,0.52,0.1642,30,388.6820981051176
13720,3,20,0,1,1,1,0.72,0.7,0.2239,30,281.6458733213327
13721,3,21,0,1,1,1,0.72,0.7,0.194,30,202.17435754909073
13722,3,22,0,1,1,2,0.7,0.74,0.2239,30,129.39185670461836
13723,3,23,0,1,1,1,0.7,0.74,0.194,30,78.31438364789392
13724,3,0,0,2,1,1,0.68,0.79,0.1343,31,32.96735185419495
