instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,dy,pred
13528,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,22,336.83153494867054
13529,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,22,334.65142191754
13530,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,22,350.4671985553207
13531,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,22,340.1227858833033
13532,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,23,162.1689348789116
13533,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,23,170.80434151966705
13534,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,23,161.48660626395468
13535,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,23,168.00184739602042
13536,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,23,175.42486054186418
13537,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,23,181.94010167392992
13538,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,23,207.68665518570057
13539,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,23,237.59399100391252
13540,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,23,259.7585232550239
13541,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,23,273.01895604845026
13542,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,23,304.56528150348527
13543,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,23,330.408878372485
13544,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,23,336.92411950455073
13545,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,23,342.2269671417048
13546,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,23,338.4506122461945
13547,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,23,362.69970998501833
13548,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,23,377.3792338845043
13549,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,23,383.89447501657
13550,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,23,394.9250323335866
13551,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,23,390.5782324772448
13552,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,23,370.510621055142
13553,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,23,377.6310435297264
13554,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,23,375.3747728685123
13555,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,23,374.2706195365424
13556,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,24,208.4508238116106
13557,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,24,199.31880463450491
13558,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,24,191.0761654386632
13559,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,24,197.59140657072894
13560,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,24,202.5916635366236
13561,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,24,209.40949533994868
13562,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,24,216.5299178145331
13563,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,254.66472388846356
13564,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,24,277.57087127784473
13565,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,24,337.8176873541735
13566,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,24,341.0182196984656
13567,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,24,351.28749903445237
13568,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,24,346.30386758562224
13569,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,24,363.71076914619084
13570,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,24,368.7110261120855
13571,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,24,380.1859583624739
13572,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,24,372.834746831237
13573,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,24,380.56236458474757
13574,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,24,362.3123280000751
13575,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,24,365.4929793186652
13576,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,24,361.13495205474214
13577,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,24,368.86258668171956
13578,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,24,375.98300915630386
13579,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,24,392.10339040175154
13580,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,25,238.25633174607512
13581,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,25,237.73692004076898
13582,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,25,235.48269706289577
13583,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,25,231.09911314152586
13584,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,25,232.7274544122304
13585,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,25,238.03030204938452
13586,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,25,245.15072452396888
13587,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,25,281.73115599320636
13588,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,25,304.6424203241794
13589,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,25,324.43732480954304
13590,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,25,325.91844305393977
13591,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,25,343.33250923944115
13592,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,25,349.8477503715069
13593,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,25,367.57766544572314
13594,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,25,381.3913352115177
13595,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,25,379.09316354368354
13596,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,25,395.02902962804205
13597,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,25,395.2164966793183
13598,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,25,410.44548400709436
13599,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,25,398.1818159570495
13600,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,25,389.9156677871018
13601,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,25,387.3128915116007
13602,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,25,373.3445903192372
13603,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,25,379.8041135370744
13604,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,26,212.44377698852477
13605,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,26,219.56623027298346
13606,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,26,220.7002842129402
13607,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,26,226.61034400248724
13608,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,26,225.0354123138754
13609,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,26,231.55065344594115
13610,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,26,229.432864263819
13611,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,26,259.47749751707204
13612,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,26,259.7628884383339
13613,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,26,274.7266109765651
13614,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,26,294.20376448554714
13615,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,26,336.87896480655183
13616,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,26,364.90560972340256
13617,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,26,381.7073299414525
13618,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,26,409.97628936389515
13619,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,26,429.7711938492589
13620,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,26,441.2611984756743
13621,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,26,431.96517490896304
13622,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,26,449.66343973320966
13623,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,26,443.17808233566404
13624,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,26,427.03493616875915
13625,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,26,419.865650298584
13626,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,26,426.3808914306496
13627,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,26,372.16983703628887
13628,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,27,221.08951273328387
13629,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,27,229.72695018391354
13630,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,27,218.49114359422458
13631,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,27,233.09655754696783
13632,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,27,228.79424819727336
13633,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,27,227.82652866105457
13634,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,27,241.82473046140476
13635,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,27,270.63597181373814
13636,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,27,294.7013842838295
13637,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,27,345.2847190855873
13638,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,27,350.06161226855727
13639,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,27,363.2460330275742
13640,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,27,371.25788316676346
13641,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,27,375.36671246805327
13642,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,27,390.95605606465824
13643,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,27,401.07681055802254
13644,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,27,393.7000423693388
13645,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,27,415.3196863170656
13646,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,27,402.1278234108544
13647,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,27,404.12774835796904
13648,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,27,388.549913336837
13649,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,27,395.0651544689026
13650,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,27,402.18557694348704
13651,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,27,390.61039561751056
13652,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,28,238.77894658063084
13653,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,28,231.38583404277398
13654,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,28,236.08146952753506
13655,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,28,242.5967106596008
13656,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,28,234.69549388338746
13657,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,28,231.83404187965468
13658,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,28,255.49311858108203
13659,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,28,271.3850528489463
13660,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,28,289.4063311868406
13661,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,28,318.84373541423395
13662,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,28,348.0592648518905
13663,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,28,367.31438110199474
13664,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,28,374.72104989866534
13665,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,28,391.2201963189226
13666,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,28,396.2367976339905
13667,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,28,414.8632404409368
13668,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,28,408.66209855560317
13669,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,28,398.17923815142717
13670,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,28,407.1192493998494
13671,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,28,313.7264593804714
13672,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,28,316.0171720276445
13673,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,28,327.2879961669121
13674,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,28,333.8032372989778
13675,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,28,332.83551776275897
13676,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,29,161.66094871891227
13677,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,29,180.43517324231945
13678,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,29,204.8839801942879
13679,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,29,220.7017876419428
13680,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,29,221.72291676025438
13681,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,29,209.85637217059994
13682,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,29,228.16184914723945
13683,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,29,247.36793351272436
13684,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,29,269.0637182170681
13685,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,29,289.44542888590297
13686,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,29,291.8363499539521
13687,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,29,318.28717584881133
13688,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,29,326.92461329944103
13689,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,29,353.9556225695252
13690,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,29,360.4943726756968
13691,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,29,370.2869967138216
13692,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,29,376.80223784588736
13693,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,29,391.80477525902097
13694,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,29,392.2758822588895
13695,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,29,369.19671141042545
13696,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,29,357.00920099046414
13697,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,29,353.2307984116129
13698,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,29,350.36934640788013
13699,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,29,354.7623912213819
13700,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,30,205.66341848952445
13701,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,30,210.3590539742856
13702,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,30,208.10278331307148
13703,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,30,192.3771834489452
13704,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,30,198.89242458101089
13705,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,30,207.52986203164056
13706,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,30,215.2574966586179
13707,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,30,243.78714574569992
13708,3,1,7,8,0,1,1,2,0.72,0.697,0.74,0.1045,30,260.6295997997855
13709,3,1,7,9,0,1,1,2,0.74,0.697,0.7,0.0,30,272.03685773480424
13710,3,1,7,10,0,1,1,2,0.74,0.697,0.66,0.2239,30,289.08545070988487
13711,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,30,320.04295604504114
13712,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,30,316.5507829148095
13713,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,30,353.7769533356719
13714,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,30,361.5045879626492
13715,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,30,368.62501043723364
13716,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,30,375.74746372169227
13717,3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,30,360.5345432208279
13718,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,30,368.2366380638251
13719,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,30,397.1501355203752
13720,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,30,349.56888718791015
13721,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,30,355.4769161675829
13722,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,30,345.49625084524905
13723,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,30,357.63413003572555
13724,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,31,191.81431743732713
13725,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,31,183.57167824148544
13726,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,31,190.08691937355113
13727,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,31,195.69438849183882
13728,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,31,202.2096296239045
13729,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,31,210.23985492214123
13730,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,31,199.0040314589856
13731,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,31,233.2542424744641
13732,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,31,252.70775828713263
13733,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,276.97404714095296
13734,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,31,287.3534604890824
13735,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,31,315.6407950705725
13736,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,31,346.0554429122184
13737,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,31,352.60439885106143
13738,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,31,359.11963998312706
13739,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,31,338.4427687252903
13740,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,31,352.7639840392883
13741,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,31,369.2866225601848
13742,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,31,367.63758092483033
13743,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,31,347.8195043470531
13744,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,31,329.22806221621886
13745,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,31,329.8467747056187
13746,3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,31,345.0573700008806
13747,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,31,321.28434508852024
13748,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,1,197.21374187263643
13749,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,1,187.45611851062367
13750,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,1,185.5024385206689
13751,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,1,192.01767965273459
13752,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,1,204.2502678592717
13753,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,1,210.76550899133738
13754,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,1,223.51060033420688
13755,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,1,212.4539753127124
13756,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,1,236.4360824012542
13757,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,1,255.58903835253764
13758,3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,1,293.96527841930333
13759,3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,1,322.2526130007934
13760,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,1,352.3391303871998
13761,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,1,355.57698861320637
13762,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,1,375.9842390660216
13763,3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,1,382.4994801980873
13764,3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,1,376.9423345301749
13765,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,1,386.12772954243997
13766,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,1,352.1406096301009
13767,3,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,1,360.84746413030405
13768,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,1,365.54513042493943
13769,3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,1,360.55433435117664
13770,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,1,366.4643941407236
13771,3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0.0,1,359.98417055823654
13772,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0.0,2,211.63122391631424
13773,3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,2,204.0141889053795
13774,3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,2,195.46895903827846
13775,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0.0,2,200.16459452303954
13776,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0.0,2,206.67983565510528
13777,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,2,203.05828971439345
13778,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.0,2,219.7103179192367
13779,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0.0,2,249.75495117248963
13780,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,2,274.6468610846837
13781,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,2,302.93419566617376
13782,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.0,2,333.58911033007064
13783,3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,2,351.60322404303224
13784,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,2,367.8651728992894
13785,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,2,384.97153147193944
13786,3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,2,394.15694335767137
13787,3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,2,360.17327182402664
13788,3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,2,391.1175020682607
13789,3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,2,393.7246391677685
13790,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,2,388.13070943482785
13791,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,2,391.3318004692728
13792,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0.0,2,381.25116359361243
13793,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,2,383.54187624078554
13794,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,2,374.6920248925509
13795,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,2,377.5072030007202
13796,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,3,227.94186286388634
13797,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,3,223.58383559996324
13798,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,3,214.45181642285755
13799,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,3,220.96705755492323
13800,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,3,213.32959970160024
13801,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,3,218.02726599623557
13802,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,3,225.75490062321296
13803,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,3,260.8577075549272
13804,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,3,278.8513984255004
13805,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,3,289.43043305767924
13806,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,3,333.40179513990233
13807,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,3,359.9103866323312
13808,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,3,374.00313809527916
13809,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,3,380.82095302513756
13810,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,3,387.3597031313092
13811,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,3,411.86949053477235
13812,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,3,404.2747804538926
13813,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,3,396.8745201645696
13814,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,3,392.7751517554117
13815,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,3,387.8119431489698
13816,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,3,381.06589608678496
13817,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,3,378.20241327317797
13818,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,3,386.17352957633136
13819,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,3,371.8821979968536
13820,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,4,224.60033864185502
13821,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194,4,223.20995586126557
13822,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,4,228.51280349841966
13823,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,4,235.0280446304853
13824,3,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194,4,246.37958465127545
13825,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,4,237.2475654741697
13826,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,4,243.76280660623544
